,Malas,Regulares,Buenas,Excelentes
66585,0.0,0.0,0.00032102728731942215,0.0
66594,0.0,0.0,0.00032102728731942215,0.0
666,0.0020161290322580645,0.0,0.00032102728731942215,0.0
66675,0.0,0.0,0.00032102728731942215,0.0
66677,0.0,0.0,0.00032102728731942215,0.0
6669,0.0,0.0,0.00032102728731942215,0.0
667,0.0,0.0,0.00032102728731942215,0.0
66706,0.0,0.0,0.00032102728731942215,0.0
66708,0.0,0.0,0.00032102728731942215,0.0
66755,0.0,0.0,0.00032102728731942215,0.0
66778,0.0,0.0,0.00032102728731942215,0.0
66780,0.0,0.0,0.00032102728731942215,0.0
66789,0.0,0.0,0.00032102728731942215,0.0
66835,0.0,0.0,0.00032102728731942215,0.0
6684,0.0,0.0,0.00032102728731942215,0.0
66863,0.0,0.0,0.00032102728731942215,0.0
6687,0.0,0.0,0.00032102728731942215,0.0
669,0.0,0.0,0.00032102728731942215,0.0
6696,0.0,0.0,0.00032102728731942215,0.0
66th,0.0,0.0,0.001445086705202312,0.0
67,0.0,0.0,0.00022438844440963686,0.0
67-46-90,0.0,0.0,0.0013531799729364006,0.0
67002,0.0,0.0,0.00032102728731942215,0.0
67003,0.0,0.0,0.00032102728731942215,0.0
67043,0.0,0.0,0.00032102728731942215,0.0
67096,0.0,0.0,0.00032102728731942215,0.0
67098,0.0,0.0,0.00032102728731942215,0.0
672,0.0,0.0,0.00032102728731942215,0.0
6722,0.0,0.0,0.00032102728731942215,0.0
6724,0.0,0.0,0.00032102728731942215,0.0
67247,0.0,0.0,0.00032102728731942215,0.0
6726,0.0,0.0,0.00032102728731942215,0.0
67264,0.0,0.0,0.00032102728731942215,0.0
67265,0.0,0.0,0.00032102728731942215,0.0
6728,0.0,0.0,0.00032102728731942215,0.0
673,0.0,0.0,0.00032102728731942215,0.0
67363,0.0,0.0,0.00032102728731942215,0.0
67365,0.0,0.0,0.00032102728731942215,0.0
674,0.0,0.0,0.00032102728731942215,0.0
67420,0.0,0.0,0.00032102728731942215,0.0
67439,0.0,0.0,0.00032102728731942215,0.0
67440,0.0,0.0,0.00032102728731942215,0.0
67472,0.0,0.0,0.00032102728731942215,0.0
67474,0.0,0.0,0.00032102728731942215,0.0
67493,0.0,0.0,0.00032102728731942215,0.0
67495,0.0,0.0,0.00032102728731942215,0.0
675,0.0,0.0,0.00032102728731942215,0.0
6754,0.0,0.0,0.003270645952575634,0.0
67546,0.0,0.0,0.00032102728731942215,0.0
67548,0.0,0.0,0.00032102728731942215,0.0
67577,0.0,0.0,0.00032102728731942215,0.0
67579,0.0,0.0,0.00032102728731942215,0.0
67598,0.0,0.0,0.00032102728731942215,0.0
676,0.0,0.0,0.00032102728731942215,0.0
67675,0.0,0.0,0.00032102728731942215,0.0
67676,0.0,0.0,0.00032102728731942215,0.0
6773,0.0,0.0,0.00032102728731942215,0.0
67768,0.0,0.0,0.00032102728731942215,0.0
67769,0.0,0.0,0.00032102728731942215,0.0
678,0.0,0.0,0.00032102728731942215,0.0
67837,0.0,0.0,0.00032102728731942215,0.0
67839,0.0,0.0,0.00032102728731942215,0.0
6789,0.0,0.0,0.00032102728731942215,0.0
679,0.0,0.0,0.0006420545746388443,0.0
6794,0.0,0.0,0.00032102728731942215,0.0
6796,0.0,0.0,0.0006420545746388443,0.0
67963,0.0,0.0,0.00032102728731942215,0.0
6799,0.0,0.0,0.0006420545746388443,0.0
67th,0.0,0.0,0.004868108894945612,0.002585259250834411
68,0.0,0.0012455791820645298,0.0011011415367175254,0.0013926664940466626
680,0.0,0.0016771668354748457,0.00032102728731942215,0.0
6800,0.0,0.0,0.0002727078658645295,0.0
6802,0.0,0.0,0.00032102728731942215,0.0
68024,0.0,0.0,0.00032102728731942215,0.0
68026,0.0,0.0,0.00032102728731942215,0.0
68073,0.0,0.0,0.00032102728731942215,0.0
68095,0.0,0.0,0.00032102728731942215,0.0
682,0.0,0.0,0.0006420545746388443,0.0
68258,0.0,0.0,0.00032102728731942215,0.0
68260,0.0,0.0,0.00032102728731942215,0.0
6839,0.0,0.0,0.00032102728731942215,0.0
684,0.0,0.0,0.00032102728731942215,0.0
6842,0.0,0.0,0.00032102728731942215,0.0
6844,0.0,0.0,0.00032102728731942215,0.0
6846,0.0,0.0,0.0006420545746388443,0.0
6848,0.0,0.0,0.00032102728731942215,0.0
6850,0.0,0.0,0.00032102728731942215,0.0
68508,0.0,0.0,0.00032102728731942215,0.0
68609,0.0,0.0,0.00032102728731942215,0.0
68660,0.0,0.0,0.00032102728731942215,0.0
6868,0.0,0.0,0.00032102728731942215,0.0
6873,0.0,0.0,0.00032102728731942215,0.0
68733,0.0,0.0,0.00032102728731942215,0.0
6876,0.0,0.0,0.00032102728731942215,0.0
68795,0.0,0.0,0.00032102728731942215,0.0
68797,0.0,0.0,0.00032102728731942215,0.0
6887,0.0,0.0,0.00032102728731942215,0.0
68880,0.0,0.0,0.00032102728731942215,0.0
68882,0.0,0.0,0.00032102728731942215,0.0
6892,0.0,0.0,0.00032102728731942215,0.0
68922,0.0,0.0,0.00032102728731942215,0.0
68924,0.0,0.0,0.00032102728731942215,0.0
6893,0.0,0.0,0.00032102728731942215,0.0
6894,0.0,0.0,0.00032102728731942215,0.0
6896,0.0,0.0,0.00032102728731942215,0.0
68965,0.0,0.0,0.00032102728731942215,0.0
68967,0.0,0.0,0.00032102728731942215,0.0
68th,0.0021390374331550803,0.0,0.0,0.0
68—,0.0,0.0,0.0,0.0014826654733330186
69,0.0,0.0011939353509037376,0.0019047619047619048,0.002871057419459891
69-22,0.002105263157894737,0.0,0.0,0.0
69007,0.0,0.0,0.00032102728731942215,0.0
69008,0.0,0.0,0.00032102728731942215,0.0
69074,0.0,0.0,0.00032102728731942215,0.0
69076,0.0,0.0,0.00032102728731942215,0.0
69252,0.0,0.0,0.00032102728731942215,0.0
693,0.0,0.0,0.00032102728731942215,0.0
69356,0.0,0.0,0.00032102728731942215,0.0
6942,0.0,0.0,0.00032102728731942215,0.0
6945,0.0,0.0,0.00032102728731942215,0.0
6947,0.0,0.0,0.00032102728731942215,0.0
6950,0.0,0.0,0.00032102728731942215,0.0
69568,0.0,0.0,0.00032102728731942215,0.0
69623,0.0,0.0,0.00032102728731942215,0.0
6966,0.0,0.0,0.0006420545746388443,0.0
69738,0.0,0.0,0.00032102728731942215,0.0
6984,0.0,0.0,0.00032102728731942215,0.0
69843,0.0,0.0,0.00032102728731942215,0.0
699,0.0,0.0,0.00032102728731942215,0.0
6j,0.0,0.0,0.0,0.002178477778800707
6mm,0.0,0.0,0.0,0.005852052236424874
6s,0.003401360544217687,0.0,0.0,0.0
6st,0.0,0.0,0.0025477707006369425,0.002585259250834411
6th,0.0014713804302225483,0.0016242543062485839,0.0011796117314332593,0.0006807046151220485
6th-centuri,0.0,0.0,0.002162162162162162,0.0
6|and,0.0,0.0,0.00032102728731942215,0.0
6½,0.0,0.0,0.0012738853503184713,0.0012926296254172054
7,0.0007123573258732221,0.0004276510614248406,0.0013996687794247456,0.0003111872113266157
7-,0.0,0.0,0.0,0.0014994503654839582
7-2,0.0,0.0038910505836575876,0.0,0.0
7-3-2,0.0016666666666666668,0.0,0.0,0.0
7-3-4,0.0,0.0,0.0012077294685990338,0.0
7-6-0-4-0-3,0.0,0.001890359168241966,0.0,0.0
7-8,0.002232142857142857,0.0,0.0,0.0
7-9-9-7-0,0.0,0.003115264797507788,0.0,0.0
7-a,0.0,0.0,0.00228310502283105,0.0
7-adam,0.0,0.001953125,0.0,0.0
7-alpha,0.0,0.0,0.0025157232704402514,0.0
7-eleven,0.0,0.0021691973969631237,0.0012714558169103624,0.0012901115157573017
7-year-old,0.0,0.0,0.0009626287896841579,0.0
7/f,0.005333333333333333,0.0,0.0,0.0
70,0.0010182072913469636,0.0008302674047345387,0.0005185654168610015,0.000711277812083558
70-80,0.0022624434389140274,0.0,0.0,0.0
70-odd,0.0,0.0,0.0014534883720930232,0.0
70-year-old,0.0,0.0016038492381716118,0.0,0.0
700,0.0010172243906676945,0.0013280964669743003,0.00016051364365971107,0.0007702073541395176
7000,0.0,0.0014054813773717498,0.0014272528071980672,0.001088428608180665
70000,0.004971002485501243,0.0031128404669260703,0.0016096579476861167,0.0
700000,0.0,0.0015564202334630351,0.000968054211035818,0.0
700th,0.0,0.0,0.0,0.003037877269520252
700|here,0.0,0.0,0.00032102728731942215,0.0
702,0.0,0.0,0.00032102728731942215,0.0
702-472862,0.0,0.0,0.000968054211035818,0.0
70256,0.0,0.0,0.00032102728731942215,0.0
70284,0.0,0.0,0.00032102728731942215,0.0
703,0.0,0.0,0.00032102728731942215,0.0
7032,0.0,0.0,0.00032102728731942215,0.0
7033,0.0,0.0,0.00032102728731942215,0.0
70358,0.0,0.0,0.00032102728731942215,0.0
70359,0.0,0.0,0.00032102728731942215,0.0
704,0.0,0.0,0.0006420545746388443,0.0
7040,0.0,0.0,0.00032102728731942215,0.0
7042,0.0,0.0,0.00032102728731942215,0.0
70420,0.0,0.0,0.00032102728731942215,0.0
70462,0.0,0.0,0.0,0.0011721367163812653
70475,0.0,0.0,0.00032102728731942215,0.0
70477,0.0,0.0,0.00032102728731942215,0.0
7048,0.0,0.0,0.00032102728731942215,0.0
705,0.0,0.0014619883040935672,0.0,0.004464655582620775
7055,0.0,0.0,0.00032102728731942215,0.0
7056,0.0,0.0,0.00032102728731942215,0.0
70583,0.0,0.0,0.00032102728731942215,0.0
70584,0.0,0.0,0.00032102728731942215,0.0
70607,0.0,0.0,0.00032102728731942215,0.0
70608,0.0,0.0,0.00032102728731942215,0.0
70638,0.0,0.0,0.00032102728731942215,0.0
70639,0.0,0.0,0.00032102728731942215,0.0
70662,0.0,0.0,0.00032102728731942215,0.0
70664,0.0,0.0,0.00032102728731942215,0.0
7067,0.0,0.0,0.00032102728731942215,0.0
7069,0.0,0.0,0.00032102728731942215,0.0
707,0.0,0.0,0.0012642225031605564,0.0
70747,0.0,0.0,0.00032102728731942215,0.0
70748,0.0,0.0,0.00032102728731942215,0.0
70767,0.0,0.0,0.00032102728731942215,0.0
70768,0.0,0.0,0.00032102728731942215,0.0
7078,0.0,0.0,0.00032102728731942215,0.0
70825,0.0,0.0,0.00032102728731942215,0.0
70827,0.0,0.0,0.00032102728731942215,0.0
70830,0.0,0.0,0.00032102728731942215,0.0
70832,0.0,0.0,0.00032102728731942215,0.0
7084,0.0,0.0,0.00032102728731942215,0.0
7085,0.0,0.0,0.0006420545746388443,0.0
70882,0.0,0.0,0.00032102728731942215,0.0
70883,0.0,0.0,0.00032102728731942215,0.0
70920,0.0,0.0,0.00032102728731942215,0.0
7095,0.0,0.0,0.00032102728731942215,0.0
70966,0.0,0.0,0.00032102728731942215,0.0
70968,0.0,0.0,0.00032102728731942215,0.0
7097,0.0,0.0,0.00032102728731942215,0.0
7099,0.0,0.0,0.00032102728731942215,0.0
709er,0.0,0.0,0.0,0.0015570311397070883
70st,0.0,0.0,0.0,0.004356955557601414
72,0.0008727098826821418,0.0014619883040935672,0.001366510272406684,0.0013023927628045273
72-inch,0.0013175230566534915,0.0,0.0,0.0
720,0.0,0.0,0.0,0.0014994503654839582
72000,0.0,0.0,0.0014825218187923374,0.0
7202,0.0,0.0,0.00032102728731942215,0.0
7203,0.0,0.0,0.00032102728731942215,0.0
72033,0.0,0.0,0.00032102728731942215,0.0
72035,0.0,0.0,0.00032102728731942215,0.0
720p,0.0,0.0,0.00145985401459854,0.0
722,0.0,0.0008488964346349745,0.001352265043948614,0.0009710516785270013
7224,0.0,0.0,0.00032102728731942215,0.0
7226,0.0,0.0,0.00032102728731942215,0.0
7229,0.0,0.0,0.00032102728731942215,0.0
72292,0.0,0.0,0.00032102728731942215,0.0
723,0.0,0.0,0.00032102728731942215,0.0
7233,0.0,0.0,0.00032102728731942215,0.0
72330,0.0,0.0,0.00032102728731942215,0.0
724,0.0,0.0,0.00032102728731942215,0.0
7240,0.0,0.0,0.00032102728731942215,0.0
72408,0.0,0.0,0.00032102728731942215,0.0
7243,0.0,0.0,0.00032102728731942215,0.0
7244,0.0,0.0,0.00032102728731942215,0.0
72485,0.0,0.0,0.00032102728731942215,0.0
72487,0.0,0.0,0.00032102728731942215,0.0
725,0.0,0.0,0.0,0.001814403410288808
72558,0.0,0.0,0.00032102728731942215,0.0
72559,0.0,0.0,0.00032102728731942215,0.0
726,0.0,0.0,0.00032102728731942215,0.0
7263,0.0,0.0,0.00032102728731942215,0.0
72646,0.0,0.0,0.00032102728731942215,0.0
72665,0.0,0.0,0.00032102728731942215,0.0
727,0.0,0.0,0.0006420545746388443,0.0
7270,0.0,0.0,0.00032102728731942215,0.0
7273,0.0,0.0,0.00032102728731942215,0.0
7274,0.0,0.0,0.00032102728731942215,0.0
72792,0.0,0.0,0.00032102728731942215,0.0
728,0.0,0.0,0.0,0.001814403410288808
72876,0.0,0.0,0.00032102728731942215,0.0
729,0.0,0.0,0.00032102728731942215,0.0
7295,0.0,0.0,0.00032102728731942215,0.0
72969,0.0,0.0,0.00032102728731942215,0.0
7297,0.0,0.0,0.00032102728731942215,0.0
7298,0.0,0.0,0.00032102728731942215,0.0
7299,0.0,0.0,0.00032102728731942215,0.0
72nd,0.0,0.0,0.0,0.0014523185192004712
73,0.001563721657544957,0.0012419371376725284,0.001352265043948614,0.001022527912643461
730,0.0022035927423294664,0.0011805301928660447,0.0027624309392265192,0.0009072883415512721
73064,0.0,0.0,0.00032102728731942215,0.0
73066,0.0,0.0,0.00032102728731942215,0.0
730|and,0.0,0.0,0.00032102728731942215,0.0
732,0.0,0.0016038492381716118,0.0,0.0
73263,0.0,0.0,0.00032102728731942215,0.0
73265,0.0,0.0,0.00032102728731942215,0.0
733,0.0,0.0,0.0006420545746388443,0.0
7330,0.0,0.0,0.00032102728731942215,0.0
73334,0.0,0.0,0.00032102728731942215,0.0
73335,0.0,0.0,0.00032102728731942215,0.0
7339,0.0,0.0,0.00032102728731942215,0.0
734,0.0,0.0,0.00032102728731942215,0.0
73407,0.0,0.0,0.00032102728731942215,0.0
73409,0.0,0.0,0.00032102728731942215,0.0
7345,0.0,0.0,0.00032102728731942215,0.0
7346,0.0,0.0,0.00032102728731942215,0.0
73463,0.0,0.0,0.00032102728731942215,0.0
7347,0.0,0.0,0.00032102728731942215,0.0
7358,0.0,0.0,0.00032102728731942215,0.0
73589,0.0,0.0,0.00032102728731942215,0.0
7359,0.0,0.0,0.0006420545746388443,0.0
73646,0.0,0.0,0.00032102728731942215,0.0
73647,0.0,0.0,0.00032102728731942215,0.0
73762,0.0,0.0,0.00032102728731942215,0.0
73763,0.0,0.0,0.00032102728731942215,0.0
7378,0.0,0.0,0.00032102728731942215,0.0
7379,0.0,0.0,0.00032102728731942215,0.0
73823,0.0,0.0,0.00032102728731942215,0.0
73825,0.0,0.0,0.00032102728731942215,0.0
73877,0.0,0.0,0.00032102728731942215,0.0
73879,0.0,0.0,0.00032102728731942215,0.0
7388,0.0,0.001953125,0.0,0.0
7394,0.0,0.0,0.00032102728731942215,0.0
7396,0.0,0.0,0.00032102728731942215,0.0
73976,0.0,0.0,0.00032102728731942215,0.0
73978,0.0,0.0,0.00032102728731942215,0.0
73rd,0.0,0.0,0.0014492753623188406,0.001320991844591918
74,0.0,0.004975124378109453,0.0011564711072568723,0.002585259250834411
740,0.0,0.0,0.0,0.0007769688520569133
7400,0.0,0.0,0.0,0.0011392039760700946
74085,0.0,0.0,0.00032102728731942215,0.0
74087,0.0,0.0,0.00032102728731942215,0.0
7425,0.0,0.0,0.00032102728731942215,0.0
7426,0.0,0.0,0.00032102728731942215,0.0
743,0.0,0.0012698412698412698,0.0,0.0
74363,0.0,0.0,0.00032102728731942215,0.0
744,0.0,0.0,0.00032102728731942215,0.0
7440,0.0,0.0,0.00032102728731942215,0.0
74434,0.0,0.0,0.00032102728731942215,0.0
7448,0.0,0.0,0.00032102728731942215,0.0
7449,0.0,0.0,0.00032102728731942215,0.0
74493,0.0,0.0,0.00032102728731942215,0.0
74495,0.0,0.0,0.00032102728731942215,0.0
745,0.0,0.0,0.002789400278940028,0.0
7458,0.0,0.0,0.00032102728731942215,0.0
746,0.0,0.0,0.0006420545746388443,0.0
7462,0.0,0.0,0.00032102728731942215,0.0
74627,0.0,0.0,0.00032102728731942215,0.0
7463,0.0,0.0014619883040935672,0.0,0.0
7464,0.0,0.0,0.00032102728731942215,0.0
74683,0.0,0.0,0.00032102728731942215,0.0
747,0.001563721657544957,0.0,0.00032102728731942215,0.0032070568753288856
7470,0.0,0.0,0.00032102728731942215,0.0
7472,0.0,0.0,0.00032102728731942215,0.0
74727,0.0,0.0,0.00032102728731942215,0.0
7473,0.0,0.0,0.00032102728731942215,0.0
74783,0.0,0.0,0.00032102728731942215,0.0
74785,0.0,0.0,0.00032102728731942215,0.0
748,0.001692047377326565,0.0,0.00032102728731942215,0.0
74860,0.0,0.0,0.00032102728731942215,0.0
74862,0.0,0.0,0.00032102728731942215,0.0
749,0.0,0.0014619883040935672,0.0,0.0
74906,0.0,0.0,0.00032102728731942215,0.0
74907,0.0,0.0,0.00032102728731942215,0.0
7497,0.0,0.0,0.00032102728731942215,0.0
7499,0.0,0.0,0.0006420545746388443,0.0
74990,0.0,0.0,0.00032102728731942215,0.0
74th,0.0,0.0,0.0,0.0008099354807444944
75,0.0010841916630533177,0.0017863285813104624,0.0006328651229913232,0.0027263995648392782
750,0.001932367149758454,0.0012419371376725284,0.0010800826473846272,0.0018743129568549479
7500,0.0,0.0,0.0006420545746388443,0.0
750000,0.0,0.0,0.0014492753623188406,0.0
7502,0.0,0.0,0.00032102728731942215,0.0
75060,0.0,0.0,0.00032102728731942215,0.0
75062,0.0,0.0,0.00032102728731942215,0.0
7507,0.0,0.0,0.0,0.0012271598111588912
75240,0.0,0.0,0.00032102728731942215,0.0
75290,0.0,0.0,0.00032102728731942215,0.0
753,0.001692047377326565,0.0,0.0006420545746388443,0.0
75327,0.0,0.0,0.00032102728731942215,0.0
75366,0.0,0.0,0.00032102728731942215,0.0
754,0.0,0.0,0.00032102728731942215,0.0
755,0.0,0.0,0.0006420545746388443,0.0
756,0.0,0.0,0.00032102728731942215,0.0
7560,0.0,0.0,0.00032102728731942215,0.0
7562,0.0,0.0,0.00032102728731942215,0.0
757,0.0,0.0,0.00032102728731942215,0.0
75809,0.0,0.0,0.00032102728731942215,0.0
75863,0.0,0.0,0.00032102728731942215,0.0
75865,0.0,0.0,0.00032102728731942215,0.0
7595,0.0,0.0,0.0006420545746388443,0.0
7596,0.0,0.0,0.00032102728731942215,0.0
76,0.0020161290322580645,0.0,0.0018919487798842078,0.0011875503492326626
760,0.0,0.0014054813773717498,0.0,0.0
76000,0.0018885741265344666,0.0,0.00032102728731942215,0.0
76065,0.0,0.0,0.00032102728731942215,0.0
76067,0.0,0.0,0.00032102728731942215,0.0
762,0.0,0.0,0.0,0.00156192746404579
76249,0.0,0.0,0.00032102728731942215,0.0
7625,0.0,0.0,0.00032102728731942215,0.0
76365,0.0,0.0,0.00032102728731942215,0.0
7637,0.0,0.0,0.00032102728731942215,0.0
7638,0.0,0.0,0.00032102728731942215,0.0
7639,0.0,0.0,0.0006420545746388443,0.0
76395,0.0,0.0,0.00032102728731942215,0.0
76496,0.0,0.0,0.00032102728731942215,0.0
76498,0.0,0.0,0.00032102728731942215,0.0
7652,0.0,0.0,0.00032102728731942215,0.0
7654,0.0,0.0,0.00032102728731942215,0.0
7656,0.0,0.0,0.00032102728731942215,0.0
7657,0.0,0.0,0.0006420545746388443,0.0
76590,0.0,0.0,0.00032102728731942215,0.0
76659,0.0,0.0,0.00032102728731942215,0.0
7672,0.0,0.0,0.00032102728731942215,0.0
76720,0.0,0.0,0.00032102728731942215,0.0
76722,0.0,0.0,0.00032102728731942215,0.0
7674,0.0,0.0,0.00032102728731942215,0.0
76797,0.0,0.0,0.00032102728731942215,0.0
768,0.0,0.001349527665317139,0.0,0.0
768-04,0.0,0.004048582995951417,0.0,0.0
76837,0.0,0.0,0.00032102728731942215,0.0
76884,0.0,0.0,0.00032102728731942215,0.0
7695,0.0,0.0,0.00032102728731942215,0.0
76962,0.0,0.0,0.00032102728731942215,0.0
77,0.0012070006035003018,0.0,0.0013536699958047447,0.0012926296254172054
77070,0.0,0.0,0.00032102728731942215,0.0
77202,0.0,0.0,0.00032102728731942215,0.0
77203,0.0,0.0,0.00032102728731942215,0.0
7725,0.0,0.0,0.0006420545746388443,0.0
77250,0.0,0.0,0.00032102728731942215,0.0
7727,0.0,0.0,0.00032102728731942215,0.0
773,0.0,0.0,0.000545415731729059,0.0
7733,0.0,0.0,0.00032102728731942215,0.0
7735,0.0,0.0,0.00032102728731942215,0.0
77355,0.0,0.0,0.00032102728731942215,0.0
77356,0.0,0.0,0.00032102728731942215,0.0
77428,0.0,0.0,0.00032102728731942215,0.0
77430,0.0,0.0,0.00032102728731942215,0.0
775,0.0,0.0,0.0006420545746388443,0.0
77528,0.0,0.0,0.00032102728731942215,0.0
77530,0.0,0.0,0.00032102728731942215,0.0
77597,0.0,0.0,0.00032102728731942215,0.0
776,0.0,0.0017123287671232876,0.0,0.0
7760,0.0,0.0,0.00032102728731942215,0.0
7763,0.0,0.0,0.00032102728731942215,0.0
7767,0.0,0.0,0.00032102728731942215,0.0
7768,0.0,0.0,0.00032102728731942215,0.0
777,0.0,0.0,0.00032102728731942215,0.0
77744,0.0,0.0,0.00032102728731942215,0.0
77746,0.0,0.0,0.00032102728731942215,0.0
77823,0.0,0.0,0.00032102728731942215,0.0
77825,0.0,0.0,0.00032102728731942215,0.0
7786,0.0,0.0,0.00032102728731942215,0.0
779,0.0,0.0,0.00032102728731942215,0.0
7793,0.0,0.0,0.00032102728731942215,0.0
77959,0.0,0.0,0.00032102728731942215,0.0
7796,0.0,0.0,0.00032102728731942215,0.0
77on,0.0012070006035003018,0.0,0.0,0.0
77th,0.0,0.0,0.0,0.0013749285358243908
78,0.001146131805157593,0.004975124378109453,0.0012426133410418114,0.0
7800,0.0,0.0,0.00032102728731942215,0.0
7802,0.0,0.0,0.00032102728731942215,0.0
78042,0.0,0.0,0.00032102728731942215,0.0
78043,0.0,0.0,0.00032102728731942215,0.0
782,0.0,0.0,0.0006420545746388443,0.0
78207,0.0,0.0,0.00032102728731942215,0.0
78208,0.0,0.0,0.00032102728731942215,0.0
7823,0.0,0.0,0.00032102728731942215,0.0
7825,0.0,0.0,0.00032102728731942215,0.0
7829,0.0,0.0,0.00032102728731942215,0.0
78292,0.0,0.0,0.00032102728731942215,0.0
7834,0.0,0.0,0.00032102728731942215,0.0
78375,0.0,0.0,0.00032102728731942215,0.0
78377,0.0,0.0,0.00032102728731942215,0.0
784,0.0,0.0,0.00032102728731942215,0.0
78426,0.0,0.0,0.00032102728731942215,0.0
78428,0.0,0.0,0.00032102728731942215,0.0
7845,0.0,0.0,0.00032102728731942215,0.0
7849,0.0,0.0,0.00032102728731942215,0.0
785,0.0,0.0,0.00032102728731942215,0.0
7852,0.0,0.0,0.00032102728731942215,0.0
78538,0.0,0.0,0.00032102728731942215,0.0
78598,0.0,0.0,0.00032102728731942215,0.0
78600,0.0,0.0,0.00032102728731942215,0.0
78662,0.0,0.0,0.00032102728731942215,0.0
78664,0.0,0.0,0.00032102728731942215,0.0
78725,0.0,0.0,0.00032102728731942215,0.0
78727,0.0,0.0,0.00032102728731942215,0.0
7874,0.0,0.0,0.00032102728731942215,0.0
78774,0.0,0.0,0.00032102728731942215,0.0
78776,0.0,0.0,0.00032102728731942215,0.0
78847,0.0,0.0,0.00032102728731942215,0.0
78849,0.0,0.0,0.00032102728731942215,0.0
789,0.0,0.0011614401858304297,0.0,0.001022527912643461
78922,0.0,0.0,0.00032102728731942215,0.0
78923,0.0,0.0,0.00032102728731942215,0.0
78972,0.0,0.0,0.00032102728731942215,0.0
79,0.0017809439002671415,0.0,0.0013536699958047447,0.001157789655633423
790,0.0,0.0,0.0002727078658645295,0.0
79000,0.001563721657544957,0.0,0.0,0.0
79035,0.0,0.0,0.00032102728731942215,0.0
7904,0.0,0.0,0.00032102728731942215,0.0
792,0.0,0.0,0.00032102728731942215,0.0
7920,0.0,0.0,0.00032102728731942215,0.0
7922,0.0,0.0,0.00032102728731942215,0.0
79225,0.0,0.0,0.00032102728731942215,0.0
79227,0.0,0.0,0.00032102728731942215,0.0
7924,0.0,0.0,0.00032102728731942215,0.0
79307,0.0,0.0,0.00032102728731942215,0.0
79308,0.0,0.0,0.00032102728731942215,0.0
79387,0.0,0.0,0.00032102728731942215,0.0
79388,0.0,0.0,0.00032102728731942215,0.0
794,0.0,0.0,0.00032102728731942215,0.0
7942,0.0,0.0,0.00032102728731942215,0.0
7944,0.0,0.0,0.00032102728731942215,0.0
79497,0.0,0.0,0.00032102728731942215,0.0
79499,0.0,0.0,0.00032102728731942215,0.0
79545,0.0,0.0,0.00032102728731942215,0.0
79547,0.0,0.0,0.00032102728731942215,0.0
796,0.0,0.0,0.0006420545746388443,0.0
7960,0.0,0.0,0.00032102728731942215,0.0
79666,0.0,0.0,0.00032102728731942215,0.0
79667,0.0,0.0,0.00032102728731942215,0.0
797,0.0,0.0,0.00032102728731942215,0.0
79742,0.0,0.0,0.00032102728731942215,0.0
79767,0.0,0.0,0.00032102728731942215,0.0
798,0.0,0.0,0.0,0.000867597395060352
79825,0.0,0.0,0.00032102728731942215,0.0
7984,0.0,0.0,0.00032102728731942215,0.0
7986,0.0,0.0,0.00032102728731942215,0.0
79880,0.0,0.0,0.00032102728731942215,0.0
7989,0.0,0.0,0.00032102728731942215,0.0
799,0.0,0.0,0.0009630818619582664,0.0
79927,0.0,0.0,0.00032102728731942215,0.0
79928,0.0,0.0,0.00032102728731942215,0.0
7995,0.0,0.0031128404669260703,0.0,0.0
79970,0.0,0.0,0.0,0.0008099354807444944
79th,0.0,0.0,0.0012738853503184713,0.0012926296254172054
7a,0.0,0.0,0.0,0.0014587163981396804
7iu,0.0,0.0,0.0,0.0019251664091727177
7let,0.0012070006035003018,0.0,0.0,0.0
7pm,0.003236245954692557,0.0,0.0,0.0
7s,0.00510204081632653,0.0,0.0,0.0
7th,0.0012442451625421143,0.0012338393721730253,0.0017759429500237738,0.0007583497181765578
7up,0.0,0.0,0.0019230769230769232,0.0
7½,0.0,0.0,0.0,0.0020098854165566463
8,0.001390571163360364,0.0030164090925444568,0.00040208017321593267,0.0005543364765017074
8-34,0.0,0.0,0.00032102728731942215,0.0
8-4,0.0,0.0,0.0014492753623188406,0.0
8-4-9-4,0.0,0.0,0.0013531799729364006,0.0
8-5-2,0.0,0.0022026431718061676,0.0,0.0
8-6,0.0,0.0,0.0,0.0014826654733330186
8-a,0.0,0.0,0.0,0.0012479721948908573
8-carat,0.0,0.0,0.0,0.0010693066384640714
8-gaug,0.0016666666666666668,0.0,0.0,0.0
8-hour,0.0,0.0,0.000968054211035818,0.0
8-inch,0.0,0.0,0.0,0.0011911101524377965
8-lincoln-30,0.0,0.0,0.0056939501779359435,0.0
8-minut,0.0,0.0,0.0014492753623188406,0.0
8-month-old,0.0,0.005420054200542005,0.0,0.0
8-oclock,0.0014104372355430183,0.0,0.0,0.0
8-pound,0.0014275517487508922,0.0,0.0,0.0
8-to-5,0.0,0.0,0.0,0.0011721367163812653
8-track,0.0,0.0,0.0,0.001585611918807857
8-year,0.0,0.0,0.0,0.0021595344937676572
8-year-old,0.0,0.001466275659824047,0.0,0.0
80,0.0007836990595611285,0.0007007363412586074,0.0005551945693694871,0.0007297026323865159
80-foot,0.0,0.0,0.0012714558169103624,0.0
800,0.0012889530803412313,0.0009134604615393436,0.00029560794669418147,0.000661566864316319
800-plu,0.0,0.0,0.0013477088948787063,0.0
8000,0.003127443315089914,0.0011557619077115773,0.0008887094778588924,0.010257044641761833
