,Malas,Regulares,Buenas,Excelentes
philosoph,0.004444192374256348,0.0062048986609545675,0.01172425045745192,0.0020857847156807415
philosophi,0.015629680568739823,0.002963846575797619,0.005785657250209831,0.011590318200187365
philosophyi,0.0,0.0,0.0021725827411341967,0.0
phish,0.004264263619870031,0.0,0.0,0.0
phlegm,0.0,0.004495586985401882,0.004837417332218154,0.0
phlegmi,0.0,0.005158327081529923,0.0,0.0
phobia,0.004775070027708898,0.005072552204514111,0.0,0.0060041156973765835
phoeb,0.0,0.01385768397480316,0.0,0.0
phoebu,0.0,0.0,0.0,0.004495586985401882
phoenician,0.0055589738451438985,0.0,0.0,0.0
phoenix,0.004731305803348433,0.004709513907409536,0.0030225069733869764,0.004130560196011859
phogat,0.0,0.0,0.0,0.056444965196845734
phone,0.004375121233514039,0.004719427846522347,0.00321328564940775,0.003376146854361507
phonecal,0.0,0.0,0.0026177545164372553,0.0
phonetap,0.004221392336828443,0.0,0.0,0.0
phonewith,0.00384278057751558,0.0,0.0,0.0
phoney,0.0,0.0,0.0036463569971107485,0.008352939884144461
phoni,0.006085330788935301,0.004612228174110935,0.0027748140788569384,0.003998934431154693
phono,0.0,0.0,0.0,0.0031241653603908907
phonograph,0.0,0.0,0.004372207633376046,0.0
phonytough,0.0,0.0,0.0,0.005071108990779417
phooey,0.0,0.0,0.0,0.021912315035137183
phosphoresc,0.0,0.0,0.0026177545164372553,0.0
photo,0.01967653320975289,0.002514167846278925,0.003021512060704141,0.00254655648197978
photocopi,0.004540964215247322,0.0,0.005151810832709643,0.003273553724817067
photograph,0.007342059643038501,0.002322480320360181,0.01152198903368711,0.008369816479448842
photographerfriend,0.0,0.0,0.0,0.005401644396696429
photographi,0.006693217180178571,0.005588404971074867,0.004229897492644753,0.008107648250332528
photojournalist,0.0,0.0,0.0,0.0043021293487349975
photoshop,0.004264263619870031,0.0,0.0,0.004505234167773989
photosynthesi,0.017192859053361337,0.0,0.0,0.009734648170862498
phrase,0.005383177236365843,0.0036846077073084725,0.005666723740588585,0.0071436302083327215
phrenia,0.0,0.0,0.0,0.004505234167773989
phrenolog,0.0,0.0,0.0,0.004084511910861242
phrenologist,0.0,0.0,0.0,0.004084511910861242
phu,0.0,0.0,0.0,0.005071108990779417
phuc,0.0,0.0,0.02781722176669028,0.005071108990779417
phunsukh,0.0,0.0,0.0,0.0294619835233536
phuuc,0.0,0.0,0.008345166530007084,0.0
phylli,0.0,0.0,0.0034920786285291654,0.0999732915325085
phynx,0.0,0.0,0.0,0.005453088629045919
physepton,0.0,0.0038568997958040637,0.0,0.0
physic,0.0082852319202596,0.0049642324962154,0.004782752273970767,0.0031790316468072004
physician,0.003544126571514691,0.004570829712749947,0.006540308791846351,0.0033720525796886685
physicist,0.0,0.005588404971074867,0.004563998091701476,0.0038079306931971197
physiolog,0.0,0.006144699869802962,0.00798265825924973,0.0
physiqu,0.0,0.0,0.005014583890563723,0.004505234167773989
phytoplankton,0.0057309530177871125,0.0,0.0,0.0
phοtοgraphi,0.0,0.0,0.0,0.007766112659122117
pi,0.01331394343465105,0.0,0.0026177545164372553,0.008147887925676632
pia,0.0,0.0,0.0,0.1374892564423168
piac,0.015526787218803578,0.0147504478578634,0.0,0.0
piacer,0.0,0.010747981854177536,0.0,0.0
piaf,0.0,0.0,0.0,0.003991329129624865
piain,0.0058156208370711325,0.0,0.0,0.0
pian,0.0,0.09530348646750318,0.0,0.0
pianissimo,0.0,0.0,0.006009844815408431,0.00952846802806057
pianist,0.0,0.004011667112450978,0.007292713994221497,0.03917969380533853
piano,0.0034665829979384473,0.003837053563104694,0.02822711108433419,0.005977132784890339
pianowond,0.0030708519583364387,0.0,0.0,0.0
piaster,0.0058156208370711325,0.0,0.0,0.0
piastic,0.0058156208370711325,0.0,0.0,0.0
piata,0.0,0.0,0.005669052535146747,0.004749862267381626
piav,0.0,0.0,0.013721824327991365,0.0
piay,0.009652593665207718,0.0,0.0,0.0
piayact,0.0,0.004143629846413182,0.0,0.0
piayer,0.011631241674142265,0.004143629846413182,0.0,0.0
pic,0.0,0.0,0.002867094724290584,0.0
picador,0.0,0.0,0.0,0.004460564707186995
picard,0.0,0.004037382927274382,0.0031729558521652575,0.0
picardi,0.0,0.0,0.0031729558521652575,0.0
picasso,0.007244871689422045,0.0,0.002898226569797359,0.0075592315387566986
piccadilli,0.0,0.0,0.004655075658941638,0.0
pick,0.004507101849337293,0.005772023547557405,0.006612459392250363,0.0031060700709839217
pickaninni,0.0,0.0,0.0,0.008169023821722484
picken,0.012484276246874204,0.0,0.0,0.0
picket,0.002732896238902044,0.01459633225155976,0.007251190408781491,0.003986276814270909
pickford,0.0,0.0,0.003640645876617362,0.0
picki,0.004682763841299655,0.0,0.004462715116232557,0.0050588894510425995
pickin,0.004775070027708898,0.0,0.0,0.0031241653603908907
pickl,0.004642593819535649,0.004432826153350322,0.002160003581882245,0.0033656145611052892
picklestein,0.0,0.004037382927274382,0.0,0.0
pickll,0.0,0.004742708860352437,0.0,0.0
pickmeup,0.0,0.0,0.0,0.004495586985401882
pickn,0.0,0.0,0.005083387705042805,0.0
pickpocket,0.016870492946110812,0.0,0.003528469112912065,0.0
pickup,0.003485057022707726,0.005556791488680619,0.0045611667841575255,0.0053129575222635944
picnic,0.004947193456300169,0.004757648247345495,0.001982993684145901,0.0032504908271043494
pico,0.0,0.0,0.015418157568049047,0.0
picot,0.0,0.0,0.0,0.009187917383731635
pictograph,0.011117947690287797,0.0,0.0,0.0
pictur,0.0022186654934280934,0.001732417098957991,0.001568644358739053,0.0018593666022413545
picturebook,0.0,0.0,0.00396369878322721,0.0
pictureof,0.0,0.0,0.0021725827411341967,0.0
picturesof,0.00384278057751558,0.0,0.0,0.0
pictureswith,0.00384278057751558,0.0,0.0,0.0
picturis,0.0,0.0,0.0,0.0063236118138032486
picu,0.006242138123437102,0.0,0.0,0.0
pid,0.006368369430281129,0.0,0.0,0.0
pie,0.011924403335596504,0.007161334679361571,0.003743488528831486,0.0028677586496338382
piea,0.0,0.012430889539239546,0.0,0.0
pieas,0.02070238295840477,0.12906641875630473,0.0,0.0
pieasur,0.0,0.004143629846413182,0.0,0.0
piec,0.005494285544377649,0.001527076576151581,0.0016197885769265764,0.013296044199360885
piecem,0.0,0.0,0.0044167723468078795,0.0
pieceof,0.0,0.00714094939517918,0.0,0.0
pieceofcrap,0.008254675447638318,0.0,0.0,0.0
pieceofshit,0.0,0.006304621988536573,0.0,0.004227126837095092
piecework,0.0,0.0,0.0,0.004607401145975154
piedmont,0.0,0.009637823055161494,0.004492380432630554,0.0
piedra,0.007872896708185046,0.0,0.0,0.0
piedterr,0.004760632930119453,0.0,0.0,0.0
pieeat,0.0,0.0,0.003221645711789277,0.0
pieey,0.0,0.005500713857247193,0.0065132547740931095,0.0
piehid,0.0030708519583364387,0.0,0.0,0.0
piens,0.003936448354092523,0.0,0.0,0.0
piensa,0.003936448354092523,0.0,0.0,0.0
piensen,0.003936448354092523,0.0,0.0,0.0
pienti,0.005175595739601193,0.0,0.0,0.0
pier,0.004264263619870031,0.0,0.005522826212148334,0.009856521700388164
pierc,0.004041218591195452,0.008190182452600761,0.058734069920160344,0.0030204811644235804
pierdan,0.003936448354092523,0.0,0.0,0.0
piero,0.0,0.006615879586710122,0.0,0.0
pierr,0.0,0.0042207606822199486,0.0,0.06544231276824333
pierrot,0.0,0.0,0.0,0.009645202705280301
piet,0.0,0.0,0.0,0.004764234014030285
pieti,0.0,0.0,0.0,0.004407499906611641
pietryra,0.0,0.0,0.0,0.0026744447416339858
piett,0.0,0.0,0.0,0.011599111172279993
pieza,0.003936448354092523,0.0,0.0,0.0
piffl,0.0,0.006298317366548036,0.0,0.0
pig,0.0036530019658380626,0.015637863405695635,0.006487192238649123,0.01796031926334331
pigal,0.0,0.03117978894330711,0.0,0.0
pigboat,0.0,0.010896742848699025,0.0,0.0
pigeon,0.00379496965875971,0.00682374579257642,0.0029115775188876475,0.0035828030674165913
pigfeed,0.0,0.0,0.0,0.005137289858522053
pigfuck,0.0,0.0,0.006091216021806611,0.0
piggeri,0.0,0.0,0.0,0.005453088629045919
piggi,0.009903014727276787,0.003951143676200553,0.005286222608922137,0.017332350259599758
piggyback,0.003520450289695279,0.0,0.004563998091701476,0.007766112659122117
piggybank,0.0,0.005913913020232898,0.0,0.0
pighead,0.0,0.004818911527580747,0.005623497648703604,0.010497195610913395
pigheaded,0.0,0.0,0.004316872766653898,0.0
piglet,0.0,0.004011667112450978,0.0,0.014819570274230672
pign,0.0,0.0,0.0157984549328128,0.0
pignattaro,0.0,0.0,0.0,0.004157305192440948
pigpig,0.0,0.006310939245038112,0.0,0.0
pigshit,0.0,0.0,0.0,0.005137289858522053
pigsti,0.0,0.0,0.005231160603445213,0.005366052711950389
pigtail,0.0,0.006144699869802962,0.0,0.0
piilow,0.004826296832603859,0.0,0.0,0.0
piiot,0.0,0.012430889539239546,0.0,0.0
pike,0.006553920256553629,0.0,0.004759712214562157,0.0037568164785442976
piker,0.0,0.0,0.0026177545164372553,0.0
pikey,0.0,0.0,0.0027817221766690283,0.13870682618009542
pilant,0.0,0.0,0.08141568467616386,0.0
pilar,0.0,0.0,0.003973701808547657,0.0
pilat,0.0,0.0,0.0037593361408370836,0.0026744447416339858
pilbow,0.0,0.0,0.0,0.017859122967527515
pilch,0.0,0.0,0.0,0.00902984568680722
pilcher,0.0,0.0,0.0,0.00451492284340361
pile,0.0021972490966942863,0.002611891532428821,0.002367849996177472,0.002996127927094488
pileup,0.00837542202998409,0.0,0.0,0.0
pilfer,0.0,0.0,0.0018714358539735662,0.0
pilferag,0.0,0.0,0.005623497648703604,0.0
pilgrim,0.005908365259425925,0.0,0.02027175468959036,0.007909859912122619
pilgrimag,0.0,0.0,0.024554843534300336,0.002702549416777509
piliow,0.004826296832603859,0.0,0.0,0.0
pill,0.00564379139695616,0.006505840384891964,0.0055093613792007575,0.0073299971815140455
pillag,0.0,0.0,0.0008327395908465446,0.003638701943932769
pillar,0.0,0.0,0.006831146818381819,0.00427161886001894
pillbox,0.0,0.0,0.0056335575729409984,0.0
pillbug,0.0057309530177871125,0.0,0.0,0.0
pillock,0.004540964215247322,0.0,0.0,0.0
pillow,0.016003001549876914,0.009431001554697126,0.004372207633376046,0.003112815592793502
pillowfor,0.00384278057751558,0.0,0.0,0.0
pillsburi,0.0,0.007814289536660095,0.0,0.0
pilot,0.0036213526393718463,0.00543220899823367,0.00261949099647392,0.005197836234742481
pilsner,0.0,0.0,0.0,0.0026744447416339858
pimentoandchees,0.0,0.0,0.0044167723468078795,0.0
pimp,0.013872945741295235,0.0077015827027451965,0.0038709738853508918,0.007353327852437345
pimpalici,0.0,0.004037382927274382,0.0,0.0
pimpin,0.0,0.028261680490920673,0.0,0.0
pimpl,0.016662215255418084,0.006144699869802962,0.0,0.0038033317430845627
pimplefac,0.0,0.0,0.0,0.003512725803986635
pimpolog,0.0,0.004037382927274382,0.0,0.0
pimpset,0.0,0.00357047469758959,0.0,0.0
pimpto,0.0,0.00357047469758959,0.0,0.0
pin,0.010288944971050186,0.0038503673186077647,0.002329082213459442,0.002838750921343201
pina,0.0,0.0,0.0,0.004157305192440948
pinbal,0.0,0.0,0.004204928871708996,0.004153119071789079
pincer,0.0057309530177871125,0.0,0.0,0.003991329129624865
pinch,0.0055687404443158384,0.004078332938751115,0.003212108647596106,0.0021927629027381503
pincher,0.006400729031044753,0.0,0.0,0.0
pinchhit,0.004844859512729258,0.0,0.0,0.0
pindrop,0.007173482194246054,0.0,0.0,0.0
pine,0.007884313992236432,0.006032140461577642,0.009501011615915177,0.003062802680516667
pineappl,0.005132939730758326,0.0056107809669550465,0.0,0.003283638070291794
ping,0.01235084341539175,0.005448371424349513,0.004874061031293993,0.004121935449311542
pingpong,0.005767689896106261,0.0,0.004874858642839037,0.07890301785653399
pinhead,0.0,0.004288577035951103,0.0,0.005266151644270934
pinhol,0.005128922936928368,0.0,0.0,0.0
pink,0.0034063173827059575,0.002927261091514502,0.0020438528253473097,0.0031404364683974765
pinkerton,0.0,0.0341187289628821,0.0,0.0
pinki,0.0,0.013761800509573275,0.004440397163005916,0.0047866525926456805
pinkish,0.00837542202998409,0.0,0.0,0.0
pinknos,0.0,0.0,0.005378580159306607,0.005378580159306607
pinnacl,0.0,0.0,0.003610906304083283,0.0
pino,0.0,0.0,0.0,0.011827826040465795
pinochl,0.0,0.005913913020232898,0.0,0.0038919948187724008
pinot,0.006400729031044753,0.0,0.0,0.0
pinpoint,0.005023869640463698,0.006235957788661422,0.004346664849239501,0.006040054079728547
pinsalo,0.007872896708185046,0.0,0.0,0.0
pinscher,0.0,0.004447964241912455,0.0,0.0
pinstrip,0.0,0.0,0.008233094596794818,0.007972553628541818
pint,0.004535570642131252,0.004445269688170268,0.002093734900679008,0.002702549416777509
pintada,0.003936448354092523,0.0,0.0,0.0
pintard,0.009081928430494645,0.0,0.0,0.0
pinto,0.0,0.0,0.0026177545164372553,0.0
pintsiz,0.0,0.0,0.0,0.004703747099737145
pioneer,0.004731305803348433,0.0,0.0025804987979552987,0.002380114728657364
piou,0.012797192205452263,0.0,0.0034971223578834187,0.0070293720608795044
pip,0.0,0.0,0.0,0.0037568164785442976
pipe,0.003245289096052462,0.0030056919577653436,0.0025926166729767362,0.004223843724053914
pipebomb,0.0,0.004037382927274382,0.0,0.0
pipehittin,0.0,0.0,0.0,0.0031241653603908907
pipelin,0.0,0.006297944029200104,0.0037643856185279327,0.0
piper,0.0,0.05500713857247193,0.00889592848382491,0.005880781854853442
pipewe,0.0,0.0,0.0,0.008814999813223283
pipiska,0.0,0.004495586985401882,0.0,0.0
pippin,0.0,0.0,0.0,0.10519086139924032
pippip,0.0,0.0,0.0056335575729409984,0.0
pipsqueak,0.0,0.0,0.005014583890563723,0.0
piqu,0.0,0.0,0.0021725827411341967,0.004689737428554011
piquant,0.0,0.0,0.0,0.005132939730758326
piquethat,0.0,0.0,0.0021725827411341967,0.0
piraci,0.0,0.012621878490076224,0.0,0.0
piranha,0.0,0.007306632675809787,0.009748122062587987,0.0
pirat,0.007404452029046356,0.03988881790950931,0.003427040226098845,0.0028276647619760063
piratatuga,0.0,0.0,0.004492380432630554,0.0
piratatugaptmightershd,0.0,0.0,0.004492380432630554,0.0
pirelli,0.0,0.012932889869708494,0.0,0.0
pirouett,0.0,0.0,0.012019689630816862,0.0
pisc,0.0,0.012827530278101906,0.0,0.0
piscano,0.0,0.0,0.02183666248927006,0.0
pischer,0.0,0.0,0.0,0.004495586985401882
pish,0.0,0.0,0.0043496666896049975,0.0
pisherkeh,0.0,0.0,0.0,0.004495586985401882
pishi,0.0,0.0,0.012685432762433104,0.0
pismo,0.0,0.0,0.003973701808547657,0.0
piso,0.023618690124555135,0.0,0.0,0.0
piss,0.0024962850287181,0.010339471751912495,0.00455157983075115,0.0022806614039841467
pissant,0.0,0.0056107809669550465,0.0,0.002900002832057963
pissedoff,0.0,0.0,0.006038655193238769,0.0
pisser,0.0,0.0,0.003973701808547657,0.006769529210130546
pisshead,0.0,0.0,0.0,0.005137289858522053
pissi,0.005328525690818982,0.004587266836524426,0.0,0.0060041156973765835
pisspoor,0.0,0.0,0.00396369878322721,0.0
pissstain,0.0,0.0076343240806642865,0.0,0.0
pistachio,0.0,0.0,0.005014583890563723,0.0
pistoi,0.0,0.012430889539239546,0.0,0.0
pistol,0.002732896238902044,0.003282270864763279,0.0025765134638278124,0.011690163157769082
pistolero,0.0,0.0,0.005623497648703604,0.0
pistolwhip,0.0,0.0,0.0,0.004749862267381626
piston,0.0,0.0,0.0021725827411341967,0.0
pit,0.0037359718605087756,0.002910220155538231,0.004352649535461864,0.005968233418303198
pita,0.0,0.0,0.00880883547768956,0.0
pitch,0.0034298131103467733,0.0040449432644949195,0.0034310776341499706,0.0027359765401220497
pitchblack,0.0,0.0,0.006860912163995683,0.0
pitcher,0.0039809447343665426,0.006235957788661422,0.005476797710041771,0.003126140650300107
pitchfork,0.0,0.00607945691751741,0.004655075658941638,0.004682763841299655
pitchi,0.0,0.0,0.006860912163995683,0.0
pitchin,0.00510398489995789,0.0,0.0,0.0
pitch—,0.0,0.0,0.0,0.0031241653603908907
pithi,0.0,0.004340673581356331,0.0,0.0
piti,0.008523671253622146,0.006381409310965169,0.004658164426918884,0.0028200014117947215
pitifulest,0.004473236766014231,0.0,0.0,0.0
pitou,0.004540964215247322,0.0,0.0,0.0
pitt,0.0,0.013106399499582444,0.0,0.0031241653603908907
pitterpatt,0.0,0.0,0.0,0.003273553724817067
pitti,0.0,0.0,0.01269182340866103,0.0
pittsburg,0.0,0.0,0.007615861386394239,0.0
pittsburgh,0.005023869640463698,0.007725940986889168,0.010939070991332244,0.02966197467045982
pittyd,0.0,0.0,0.006345911704330515,0.0
piu,0.009652593665207718,0.0,0.009645202705280301,0.0
piumb,0.0174468625112134,0.0,0.0,0.0
piumber,0.09304993339313812,0.0,0.0,0.0
piunger,0.011631241674142265,0.0,0.0,0.0
pivot,0.0036767760458540784,0.00941452521158152,0.0,0.002913290117457428
piwonski,0.0,0.0,0.0,0.008023334224901956
pix,0.0,0.017691902715022575,0.0,0.0
pixar,0.0,0.0,0.05075876991173703,0.0
pixi,0.0,0.01882905042316304,0.0,0.003986276814270909
piz,0.0,0.0,0.0,0.011075587397212257
pizarra,0.003936448354092523,0.0,0.0,0.0
pizza,0.00334800555191748,0.009914968420729506,0.005050738491280577,0.005455523199942827
pizzafor,0.00384278057751558,0.0,0.0,0.0
pizzazz,0.0,0.0,0.005014583890563723,0.004682763841299655
pizzeria,0.014534578538187777,0.0,0.004224223585880641,0.0038033317430845627
piżamka,0.004775070027708898,0.0,0.0,0.0
pj,0.009248630494196823,0.004037382927274382,0.0,0.0
pl,0.0,0.0,0.0,0.007409785137115336
pla,0.0,0.0,0.006239046425505731,0.0
placat,0.0,0.0,0.0,0.004557048931697636
place,0.003944518433703508,0.015032313355700497,0.004904151247754303,0.0042391849861788235
placeamong,0.0,0.0,0.0031729558521652575,0.0
placebo,0.0,0.0,0.0034873944184305346,0.0
placehold,0.0,0.0,0.004229897492644753,0.0
placein,0.00768556115503116,0.0,0.0,0.0
placejust,0.0030708519583364387,0.0,0.0,0.0
placement,0.005406281001328787,0.004401339878789683,0.010765434943850781,0.004553347023548409
placeor,0.0,0.00357047469758959,0.0,0.0
placesthat,0.0,0.00357047469758959,0.0,0.0
placewith,0.0030708519583364387,0.0,0.0,0.0
placeyeah,0.0,0.00561347358872374,0.0,0.0
placeyour,0.0,0.0,0.0021725827411341967,0.0
placid,0.0,0.0,0.004047761803694111,0.0
placoderm,0.011461906035574225,0.0,0.0,0.0
plaga,0.003936448354092523,0.0,0.0,0.0
plagiar,0.011535379792212521,0.004818911527580747,0.003221645711789277,0.003512725803986635
plagu,0.00433541306745644,0.015474849683544343,0.002708626453992824,0.0030491396202318344
plaguecarri,0.0,0.00692884198740158,0.0,0.0
plaid,0.0,0.004037382927274382,0.0,0.0
plain,0.0039775444813062505,0.002611891532428821,0.009263913304331125,0.0021808277002845935
plaincloth,0.0,0.006466444934854247,0.0,0.003993860092928368
plainer,0.0,0.0,0.015231722772788479,0.0
plainli,0.005383177236365843,0.0,0.004372207633376046,0.005618481147678891
plaintiff,0.0,0.007306632675809787,0.003563882849814892,0.0070293720608795044
plaintiv,0.0,0.0,0.0,0.004935985396981219
plainvil,0.0,0.0,0.005310554271962931,0.0
plait,0.0,0.004742708860352437,0.0,0.0
plan,0.009459110748179983,0.005295629413832586,0.004273728492651714,0.002658653857974939
planck,0.0,0.0,0.0,0.004121935449311542
plane,0.004263975255873903,0.011537415172031601,0.012759375962830227,0.0044402887071449595
planet,0.0026654646326860158,0.09577498258758368,0.001591699708779018,0.002210081458269696
planeta,0.003936448354092523,0.0,0.0,0.0
planetari,0.00832010220151656,0.004709513907409536,0.0,0.0
planetkil,0.007021535525694578,0.0,0.00629202534120683,0.0
planetoid,0.0,0.0,0.0,0.00792241178182143
planitia,0.0,0.004586882312592547,0.0,0.0
plank,0.014698872865353388,0.006466444934854247,0.08049079067925584,0.004760229457314728
plankton,0.0,0.0,0.00426248683345102,0.0
planner,0.007669181530796353,0.0,0.0,0.002380114728657364
plannin,0.0,0.0,0.0,0.003512725803986635
plano,0.0,0.0,0.006038655193238769,0.0
planon,0.00384278057751558,0.0,0.0,0.0
plansfor,0.00384278057751558,0.0,0.0,0.0
plant,0.005948676433462353,0.004936045616085215,0.0028346436523806213,0.006581635186889736
planta,0.003936448354092523,0.0,0.0,0.0
plantat,0.004236712158721158,0.0066793154617007635,0.011295053271512527,0.03372052579688669
plaqu,0.005328525690818982,0.003916960297685599,0.01451225199665446,0.008314610384881896
plasma,0.00379496965875971,0.004351217638393245,0.0036635099254824126,0.00798265825924973
plaster,0.0057309530177871125,0.003074929082128875,0.004055581047358684,0.005778850594621348
plastic,0.008709260647922245,0.006919566323517844,0.0052489286044529624,0.0019404199631426716
plastiqu,0.0,0.0050306049253578565,0.0077090787840245235,0.0
plastoid,0.0,0.006038655193238769,0.0,0.0
plaszow,0.0,0.0,0.0,0.018448498437457633
plat,0.0,0.1104967959043515,0.010532303288541867,0.0
plata,0.003936448354092523,0.0,0.0,0.0
plate,0.005629630826050428,0.00890885152716086,0.002931346782724877,0.0023620785292150018
platelet,0.0,0.0,0.0021725827411341967,0.0
platform,0.0036616899903676938,0.003923748497166473,0.006124505392084719,0.007358622971554311
platillo,0.003936448354092523,0.0,0.0,0.0
platinum,0.004041218591195452,0.0,0.008200934071026088,0.004000835250526832
plato,0.004947193456300169,0.006144699869802962,0.0,0.0
platon,0.0,0.0,0.004346664849239501,0.0
platoon,0.00758993931751942,0.0175440595168469,0.004406580334896298,0.033492464269757986
platt,0.0,0.006310939245038112,0.0,0.0
platter,0.0,0.0,0.002867094724290584,0.0
platz,0.0,0.0,0.0,0.014758798749966107
plaudit,0.0,0.0,0.004334698806984195,0.0
plausibl,0.0,0.004401339878789683,0.0,0.004648204698559436
play,0.004221290106238809,0.009213269444726412,0.006403264699992133,0.009197430975244433
playa,0.02551992449978945,0.0,0.0,0.0
playact,0.0,0.005992690167981005,0.005788894638371357,0.005467289380684059
playbook,0.0,0.0,0.004604033162681312,0.0
playboy,0.012710136476163474,0.006144699869802962,0.0034111270871028795,0.008918876634442413
playdat,0.0,0.0,0.0047866525926456805,0.005378580159306607
player,0.0033657640924625214,0.006399897856623233,0.0023519293365437347,0.0027389670935125585
playercoach,0.0,0.0,0.004073943962838316,0.0
playground,0.004311669373836994,0.009586480009966569,0.00272738645498509,0.003312220502648784
playhous,0.0,0.006413765139050953,0.0,0.0
playin,0.0046096676222339775,0.01823837075255223,0.0,0.00852497366690204
playingi,0.0030708519583364387,0.0,0.0,0.0
playingth,0.0,0.007515891845522716,0.0,0.0
playingwith,0.00768556115503116,0.0,0.0,0.0
playlist,0.009550140055417796,0.0,0.0,0.007045097725445231
playmat,0.025193269466192145,0.0,0.004154562906693955,0.0035062070653269907
playoff,0.0,0.004978907009128882,0.0,0.0
playpen,0.0,0.0,0.0,0.004009420733897062
playroom,0.009965692035677272,0.006413765139050953,0.0,0.0
playskool,0.0,0.0,0.0,0.005420238697545643
playsom,0.00768556115503116,0.0,0.0,0.0
playsomewher,0.00384278057751558,0.0,0.0,0.0
playth,0.00832010220151656,0.005158327081529923,0.0,0.005420238697545643
playthat,0.00384278057751558,0.0,0.0,0.0
playtim,0.0,0.0,0.003841789023980872,0.003652061714072971
playwright,0.00826721266369925,0.0,0.006342716381216552,0.0
plaza,0.009894386912600339,0.004288577035951103,0.014362640366748966,0.005457803339364607
plea,0.0069157514072476925,0.003915440570692716,0.003610906304083283,0.004690093984367159
plead,0.00479484190418143,0.002927261091514502,0.0039210875833267786,0.003331513232503507
pleas,0.03114712821064373,0.024241041642107455,0.018278652933693382,0.014531052558093708
pleasant,0.00426649631857501,0.003451050422407273,0.002631753427715691,0.0032877904445474605
pleasantli,0.0,0.0,0.006345911704330515,0.0
pleasantri,0.0,0.004401339878789683,0.0,0.006786979920849177
pleaseand,0.0,0.00357047469758959,0.0,0.0
pleasecalm,0.0030708519583364387,0.0,0.0,0.0
pleasedont,0.0030708519583364387,0.0,0.0,0.0
pleasejust,0.0,0.0,0.004560693241526456,0.0
pleasemr,0.0,0.0,0.0031729558521652575,0.0
pleasepleas,0.0,0.0,0.0,0.005953040989175838
pleaseput,0.0,0.0,0.005674159789682916,0.0
pleasesit,0.0,0.0,0.0026177545164372553,0.0
pleasestand,0.00384278057751558,0.0,0.0,0.0
pleasethank,0.0,0.005279394272043618,0.0,0.0
pleasewait,0.00384278057751558,0.0,0.0,0.0
pleasur,0.007015894219676665,0.0017032793441255467,0.0017303158866511922,0.009525952392365674
pleazz,0.0,0.0,0.0,0.007409785137115336
pled,0.00454227729820753,0.0,0.003221645711789277,0.0
pledg,0.014245767336657335,0.003346809032201239,0.00914011589495894,0.0026142239234247092
plena,0.003936448354092523,0.0,0.0,0.0
plenti,0.0025799064518319975,0.0019377576217644015,0.003085600723037375,0.0017659220646235858
pleomorph,0.0,0.0,0.004224223585880641,0.0
plesiosauru,0.0057309530177871125,0.0,0.0,0.0
plessey,0.0,0.016087656108679533,0.0,0.0
pleura,0.0,0.0,0.0,0.00892112941437399
pleural,0.0,0.00941452521158152,0.0,0.0
plexu,0.0,0.0,0.004447964241912455,0.0
pleyel,0.004540964215247322,0.0,0.0,0.0
plffft,0.0,0.006162737149264223,0.0,0.0
pli,0.0,0.0,0.003221645711789277,0.0
plier,0.0,0.012827530278101906,0.0,0.003981397456263344
plight,0.004473236766014231,0.0,0.0,0.002913290117457428
plimsol,0.0,0.0,0.0,0.03454919016208467
plit,0.0,0.0,0.009449838509449417,0.0
plomit,0.0,0.0,0.0026177545164372553,0.0
plommer,0.0,0.006413765139050953,0.0,0.0
plommi,0.0,0.006413765139050953,0.0,0.0
plonder,0.0,0.0,0.024554843534300336,0.0
plongeur,0.0,0.0,0.005083387705042805,0.0
plongeuror,0.0,0.0,0.005083387705042805,0.0
plonk,0.0,0.0,0.0037643856185279327,0.0
plop,0.0,0.01073881903929759,0.0,0.0
plot,0.017255664017939827,0.007422792378663923,0.0018527880938394542,0.0033656145611052892
plott,0.0,0.0,0.0,0.003986276814270909
plottedsom,0.0,0.0,0.0031729558521652575,0.0
plotter,0.0,0.0,0.0,0.004157305192440948
ploughmen,0.0,0.0,0.003528469112912065,0.0
plow,0.015386768810785104,0.003415061510643799,0.005238997559576753,0.003981397456263344
ploy,0.006588198082163217,0.0047932400049832844,0.004492380432630554,0.0
plt,0.0,0.0,0.009449838509449417,0.0
plu,0.0026783377993133827,0.007687938255772649,0.009127054498806771,0.0021417542756122215
pluck,0.0,0.0,0.0032399827664671053,0.0036350001206148456
plucki,0.0,0.0,0.0,0.009449838509449417
plug,0.006704248781130857,0.004172969527797434,0.001982993684145901,0.003884784369123574
pluggedinto,0.0,0.0,0.0021725827411341967,0.0
plugget,0.0,0.0,0.003528469112912065,0.0
pluggin,0.0,0.0,0.0,0.0031241653603908907
plum,0.0,0.003711424038458192,0.004291860785595783,0.006447150067696684
plumag,0.0,0.0,0.0,0.007972553628541818
plumb,0.0,0.004705615455094957,0.00586212522872596,0.004382463007027436
plumber,0.0143906808369399,0.004705615455094957,0.0026177545164372553,0.0
plume,0.0,0.009386464033603631,0.004462715116232557,0.0
plummet,0.0057309530177871125,0.0,0.0047895949555498375,0.0
plump,0.0,0.0,0.01039920257140648,0.0
plunder,0.0,0.007306632675809787,0.012238362851502383,0.0034549190162084676
plung,0.005882019318868697,0.006355517019725566,0.008739000130890634,0.0030204811644235804
plunger,0.0039809447343665426,0.0,0.004782321462830703,0.0
plunkett,0.0,0.0,0.003528469112912065,0.0
